"","YEAR","MONTH","DATE","SITE","TRANSECT","QUAD","SIDE","FRONDS","HLD_DIAM","OBS_CODE","NOTES"
"8891",2007,7,"2007-07-25","CARP",8,40,"O",0,0,62,"NO KELP"
"8892",2007,7,"2009-07-24","CARP",8,40,"O",6,30,75,NA
"8893",2007,7,"2009-07-24","CARP",8,40,"O",8,35,75,NA
"8894",2007,7,"2009-07-24","CARP",8,40,"O",8,20,75,NA
"8895",2007,7,"2009-07-24","CARP",8,40,"O",18,45,75,NA
"8896",2007,7,"2009-07-24","CARP",8,40,"O",29,50,75,NA
"8897",2007,7,"2009-07-24","CARP",8,40,"O",11,55,75,NA
"8898",2007,7,"2007-07-16","GOLB",1,20,"I",11,20,13,NA
"8899",2007,7,"2007-07-16","GOLB",1,20,"I",19,40,13,NA
"8900",2007,7,"2007-07-16","GOLB",1,20,"I",21,31,13,NA
"8901",2007,7,"2007-07-16","GOLB",1,20,"I",48,25,13,NA
"8902",2007,7,"2007-07-16","GOLB",1,20,"O",21,51,13,NA
"8903",2007,7,"2007-07-16","GOLB",1,20,"O",23,40,13,NA
"8904",2007,7,"2007-07-16","GOLB",1,20,"O",28,60,13,NA
"8905",2007,7,"2007-07-16","GOLB",1,20,"O",35,45,13,NA
"8906",2007,7,"2007-07-16","GOLB",1,20,"O",40,34,13,NA
"8907",2007,7,"2007-07-16","GOLB",1,40,"I",17,53,13,NA
"8908",2007,7,"2007-07-16","GOLB",1,40,"I",46,37,13,NA
"8909",2007,7,"2007-07-16","GOLB",1,40,"I",163,85,13,NA
"8911",2007,7,"2007-07-16","GOLB",1,40,"O",11,25,13,NA
"8912",2007,7,"2007-07-16","GOLB",1,40,"O",19,20,13,NA
"8913",2007,7,"2007-07-16","GOLB",1,40,"O",28,30,13,NA
"8914",2007,7,"2007-07-16","GOLB",1,40,"O",29,45,13,NA
"8915",2007,7,"2007-07-16","GOLB",1,40,"O",44,46,13,NA
"8916",2007,7,"2007-07-16","GOLB",1,40,"O",45,65,13,NA
"8917",2007,7,"2007-07-16","GOLB",1,40,"O",107,120,13,NA
"8919",2007,7,"2007-07-16","GOLB",2,20,"I",27,48,13,NA
"8920",2007,7,"2007-07-16","GOLB",2,20,"I",48,60,13,NA
"8921",2007,7,"2007-07-16","GOLB",2,20,"I",80,78,13,NA
"8922",2007,7,"2007-07-16","GOLB",2,20,"O",17,39,13,NA
"8923",2007,7,"2007-07-16","GOLB",2,20,"O",35,45,13,NA
"8924",2007,7,"2007-07-16","GOLB",2,20,"O",60,44,13,NA
"8925",2007,7,"2007-07-16","GOLB",2,20,"O",81,70,13,NA
"8927",2007,7,"2007-07-16","GOLB",2,40,"I",2,18,13,NA
"8928",2007,7,"2007-07-16","GOLB",2,40,"I",7,24,13,NA
"8929",2007,7,"2007-07-16","GOLB",2,40,"I",7,25,13,NA
"8930",2007,7,"2007-07-16","GOLB",2,40,"I",16,29,13,NA
"8931",2007,7,"2007-07-16","GOLB",2,40,"I",17,18,13,NA
"8932",2007,7,"2007-07-16","GOLB",2,40,"I",17,19,13,NA
"8933",2007,7,"2007-07-16","GOLB",2,40,"I",24,35,13,NA
"8934",2007,7,"2007-07-16","GOLB",2,40,"I",27,110,13,NA
"8935",2007,7,"2007-07-16","GOLB",2,40,"I",28,46,13,NA
"8936",2007,7,"2007-07-16","GOLB",2,40,"I",34,43,13,NA
"8937",2007,7,"2007-07-16","GOLB",2,40,"I",101,120,13,NA
"8938",2007,7,"2007-07-16","GOLB",2,40,"O",19,45,13,NA
"8939",2007,7,"2007-07-16","GOLB",2,40,"O",27,49,13,NA
"8940",2007,7,"2007-07-16","GOLB",2,40,"O",35,52,13,NA
"8941",2007,7,"2007-07-16","GOLB",2,40,"O",52,30,13,NA
"8942",2007,7,"2007-07-16","GOLB",2,40,"O",199,120,13,NA
"8944",2007,7,"2007-07-20","IVEE",1,20,"I",4,22,36,NA
"8945",2007,7,"2007-07-20","IVEE",1,20,"I",4,30,36,NA
"8946",2007,7,"2007-07-20","IVEE",1,20,"I",6,30,36,NA
"8947",2007,7,"2007-07-20","IVEE",1,20,"I",7,30,36,NA
"8948",2007,7,"2007-07-20","IVEE",1,20,"I",9,48,36,NA
"8949",2007,7,"2007-07-20","IVEE",1,20,"I",12,40,36,NA
"8950",2007,7,"2007-07-20","IVEE",1,20,"I",42,75,36,NA
"8951",2007,7,"2007-07-20","IVEE",1,20,"O",14,55,36,NA
"8953",2007,7,"2007-07-20","IVEE",1,40,"I",6,32,36,NA
"8954",2007,7,"2007-07-20","IVEE",1,40,"I",26,60,36,NA
"8955",2007,7,"2007-07-20","IVEE",1,40,"I",28,65,36,NA
"8956",2007,7,"2007-07-20","IVEE",1,40,"I",35,68,36,NA
"8957",2007,7,"2007-07-20","IVEE",1,40,"I",76,140,36,NA
"8958",2007,7,"2007-07-20","IVEE",1,40,"I",108,180,36,NA
"8961",2007,7,"2007-07-20","IVEE",1,40,"O",12,35,36,NA
"8962",2007,7,"2007-07-20","IVEE",1,40,"O",16,27,36,NA
"8963",2007,7,"2007-07-20","IVEE",1,40,"O",21,25,36,NA
"8964",2007,7,"2007-07-20","IVEE",1,40,"O",21,72,36,NA
"8965",2007,7,"2007-07-20","IVEE",1,40,"O",28,30,36,NA
"8966",2007,7,"2007-07-20","IVEE",1,40,"O",34,64,36,NA
"8967",2007,7,"2007-07-20","IVEE",1,40,"O",65,105,36,NA
"8969",2007,7,"2007-07-20","IVEE",2,20,"I",6,30,13,NA
"8970",2007,7,"2007-07-20","IVEE",2,20,"I",19,65,13,NA
"8971",2007,7,"2007-07-20","IVEE",2,20,"I",20,64,13,NA
"8972",2007,7,"2007-07-20","IVEE",2,20,"I",23,50,13,NA
"8973",2007,7,"2007-07-20","IVEE",2,20,"I",23,58,13,NA
"8974",2007,7,"2007-07-20","IVEE",2,20,"I",24,59,13,NA
"8975",2007,7,"2007-07-20","IVEE",2,20,"I",25,50,13,NA
"8976",2007,7,"2007-07-20","IVEE",2,20,"I",25,61,13,NA
"8977",2007,7,"2007-07-20","IVEE",2,20,"I",49,25,13,NA
"8978",2007,7,"2007-07-20","IVEE",2,20,"O",7,20,13,NA
"8979",2007,7,"2007-07-20","IVEE",2,20,"O",12,40,13,NA
"8980",2007,7,"2007-07-20","IVEE",2,20,"O",16,35,13,NA
"8981",2007,7,"2007-07-20","IVEE",2,20,"O",16,49,13,NA
"8982",2007,7,"2007-07-20","IVEE",2,20,"O",18,57,13,NA
"8983",2007,7,"2007-07-20","IVEE",2,20,"O",19,44,13,NA
"8984",2007,7,"2007-07-20","IVEE",2,20,"O",21,52,13,NA
"8985",2007,7,"2007-07-20","IVEE",2,20,"O",24,38,13,NA
"8986",2007,7,"2007-07-20","IVEE",2,20,"O",27,74,13,NA
"8987",2007,7,"2007-07-20","IVEE",2,20,"O",34,80,13,NA
"8988",2007,7,"2007-07-20","IVEE",2,20,"O",37,105,13,NA
"8989",2007,7,"2007-07-20","IVEE",2,20,"O",41,100,13,NA
"8990",2007,7,"2007-07-20","IVEE",2,20,"O",60,65,13,NA
"8991",2007,7,"2007-07-20","IVEE",2,40,"I",8,25,13,NA
"8992",2007,7,"2007-07-20","IVEE",2,40,"I",17,65,13,NA
"8993",2007,7,"2007-07-20","IVEE",2,40,"O",17,66,13,NA
"8994",2007,7,"2007-07-20","IVEE",2,40,"O",20,80,13,NA
"8995",2007,7,"2007-07-20","IVEE",2,40,"O",29,70,13,NA
"8996",2007,7,"2007-07-20","IVEE",2,40,"O",51,100,13,NA
"8997",2007,7,"2007-07-16","MOHK",1,20,"I",6,20,19,NA
"8998",2007,7,"2007-07-16","MOHK",1,20,"I",20,40,19,NA
"8999",2007,7,"2007-07-16","MOHK",1,20,"I",23,50,19,NA
"9000",2007,7,"2007-07-16","MOHK",1,20,"I",6,20,19,NA
"9001",2007,7,"2007-07-16","MOHK",1,20,"O",28,35,19,NA
"9002",2007,7,"2007-07-16","MOHK",1,40,"I",7,20,19,NA
"9003",2007,7,"2007-07-16","MOHK",1,40,"I",9,25,19,NA
"9004",2007,7,"2007-07-16","MOHK",1,40,"I",17,25,19,NA
"9005",2007,7,"2007-07-16","MOHK",1,40,"I",23,35,19,NA
"9006",2007,7,"2007-07-16","MOHK",1,40,"I",25,50,19,NA
"9007",2007,7,"2007-07-16","MOHK",1,40,"I",33,65,19,NA
"9008",2007,7,"2007-07-16","MOHK",1,40,"I",41,70,19,NA
"9009",2007,7,"2007-07-16","MOHK",1,40,"I",48,65,19,NA
"9010",2007,7,"2007-07-16","MOHK",1,40,"I",51,50,19,NA
"9011",2007,7,"2007-07-16","MOHK",1,40,"I",25,50,19,NA
"9012",2007,7,"2007-07-16","MOHK",1,40,"O",29,65,19,NA
"9013",2007,7,"2007-07-16","MOHK",1,40,"O",34,60,19,NA
"9014",2007,7,"2007-07-16","MOHK",1,40,"O",40,88,19,NA
"9015",2007,7,"2007-07-16","MOHK",1,40,"O",55,45,19,NA
"9017",2007,7,"2007-07-16","MOHK",2,20,"I",4,20,19,NA
"9018",2007,7,"2007-07-16","MOHK",2,20,"I",6,25,19,NA
"9019",2007,7,"2007-07-16","MOHK",2,20,"I",7,35,19,NA
"9020",2007,7,"2007-07-16","MOHK",2,20,"I",8,25,19,NA
"9021",2007,7,"2007-07-16","MOHK",2,20,"I",10,40,19,NA
"9022",2007,7,"2007-07-16","MOHK",2,20,"I",11,35,19,NA
"9023",2007,7,"2007-07-16","MOHK",2,20,"I",12,30,19,NA
"9024",2007,7,"2007-07-16","MOHK",2,20,"I",20,40,19,NA
"9025",2007,7,"2007-07-16","MOHK",2,20,"I",21,45,19,NA
"9026",2007,7,"2007-07-16","MOHK",2,20,"I",22,40,19,NA
"9027",2007,7,"2007-07-16","MOHK",2,20,"I",29,45,19,NA
"9028",2007,7,"2007-07-16","MOHK",2,20,"I",32,75,19,NA
"9029",2007,7,"2007-07-16","MOHK",2,20,"I",43,55,19,NA
"9030",2007,7,"2007-07-16","MOHK",2,20,"I",50,65,19,NA
"9031",2007,7,"2007-07-16","MOHK",2,20,"I",84,100,19,NA
"9033",2007,7,"2007-07-16","MOHK",2,20,"I",11,35,19,NA
"9034",2007,7,"2007-07-16","MOHK",2,20,"O",10,35,19,NA
"9035",2007,7,"2007-07-16","MOHK",2,20,"O",11,25,19,NA
"9036",2007,7,"2007-07-16","MOHK",2,20,"O",13,45,19,NA
"9037",2007,7,"2007-07-16","MOHK",2,20,"O",15,40,19,NA
"9038",2007,7,"2007-07-16","MOHK",2,20,"O",17,45,19,NA
"9039",2007,7,"2007-07-16","MOHK",2,20,"O",18,65,19,NA
"9040",2007,7,"2007-07-16","MOHK",2,20,"O",22,45,19,NA
"9041",2007,7,"2007-07-16","MOHK",2,20,"O",43,70,19,NA
"9042",2007,7,"2007-07-16","MOHK",2,20,"O",50,70,19,NA
"9043",2007,7,"2007-07-16","MOHK",2,20,"O",60,80,19,NA
"9045",2007,7,"2007-07-16","MOHK",2,40,"I",6,15,19,NA
"9046",2007,7,"2007-07-16","MOHK",2,40,"I",8,20,19,NA
"9047",2007,7,"2007-07-16","MOHK",2,40,"I",9,20,19,NA
"9048",2007,7,"2007-07-16","MOHK",2,40,"I",10,15,19,NA
"9049",2007,7,"2007-07-16","MOHK",2,40,"I",11,45,19,NA
"9050",2007,7,"2007-07-16","MOHK",2,40,"I",15,35,19,NA
"9051",2007,7,"2007-07-16","MOHK",2,40,"I",16,30,19,NA
"9052",2007,7,"2007-07-16","MOHK",2,40,"I",17,25,19,NA
"9053",2007,7,"2007-07-16","MOHK",2,40,"I",17,45,19,NA
"9054",2007,7,"2007-07-16","MOHK",2,40,"I",19,35,19,NA
"9055",2007,7,"2007-07-16","MOHK",2,40,"I",19,45,19,NA
"9056",2007,7,"2007-07-16","MOHK",2,40,"I",20,50,19,NA
"9057",2007,7,"2007-07-16","MOHK",2,40,"I",21,65,19,NA
"9058",2007,7,"2007-07-16","MOHK",2,40,"I",25,45,19,NA
"9059",2007,7,"2007-07-16","MOHK",2,40,"I",27,35,19,NA
"9060",2007,7,"2007-07-16","MOHK",2,40,"I",28,35,19,NA
"9061",2007,7,"2007-07-16","MOHK",2,40,"I",32,35,19,NA
"9062",2007,7,"2007-07-16","MOHK",2,40,"I",46,60,19,NA
"9063",2007,7,"2007-07-16","MOHK",2,40,"I",56,50,19,NA
"9064",2007,7,"2007-07-16","MOHK",2,40,"I",6,15,19,NA
"9065",2007,7,"2007-07-16","MOHK",2,40,"I",15,35,19,NA
"9066",2007,7,"2007-07-16","MOHK",2,40,"O",10,20,19,NA
"9067",2007,7,"2007-07-16","MOHK",2,40,"O",14,40,19,NA
"9068",2007,7,"2007-07-16","MOHK",2,40,"O",22,40,19,NA
"9069",2007,7,"2007-07-16","MOHK",2,40,"O",25,60,19,NA
"9070",2007,7,"2007-07-16","MOHK",2,40,"O",113,100,19,NA
"9072",2007,7,"2007-07-23","NAPL",1,20,"I",4,35,19,NA
"9073",2007,7,"2007-07-23","NAPL",1,20,"I",9,35,19,NA
"9074",2007,7,"2007-07-23","NAPL",1,20,"I",10,35,19,NA
"9075",2007,7,"2007-07-23","NAPL",1,20,"I",11,30,19,NA
"9076",2007,7,"2007-07-23","NAPL",1,20,"I",11,40,19,NA
"9077",2007,7,"2007-07-23","NAPL",1,20,"I",12,25,19,NA
"9078",2007,7,"2007-07-23","NAPL",1,20,"I",13,40,19,NA
"9079",2007,7,"2007-07-23","NAPL",1,20,"I",25,45,19,NA
"9080",2007,7,"2007-07-23","NAPL",1,20,"I",27,65,19,NA
"9081",2007,7,"2007-07-23","NAPL",1,20,"I",49,75,19,NA
"9085",2007,7,"2007-07-23","NAPL",1,20,"I",4,35,19,NA
"9086",2007,7,"2007-07-23","NAPL",1,20,"I",13,40,19,NA
"9087",2007,7,"2007-07-23","NAPL",1,20,"O",4,15,19,NA
"9088",2007,7,"2007-07-23","NAPL",1,20,"O",4,20,19,NA
"9089",2007,7,"2007-07-23","NAPL",1,20,"O",8,20,19,NA
"9090",2007,7,"2007-07-23","NAPL",1,20,"O",8,30,19,NA
"9091",2007,7,"2007-07-23","NAPL",1,20,"O",11,25,19,NA
"9092",2007,7,"2007-07-23","NAPL",1,20,"O",12,30,19,NA
"9093",2007,7,"2007-07-23","NAPL",1,20,"O",12,50,19,NA
"9094",2007,7,"2007-07-23","NAPL",1,20,"O",20,50,19,NA
"9095",2007,7,"2007-07-23","NAPL",1,20,"O",26,60,19,NA
"9096",2007,7,"2007-07-23","NAPL",1,20,"O",39,80,19,NA
"9098",2007,7,"2007-07-23","NAPL",1,20,"O",13,40,19,NA
"9100",2007,7,"2007-07-23","NAPL",1,40,"I",9,25,19,NA
"9101",2007,7,"2007-07-23","NAPL",1,40,"I",9,40,19,NA
"9102",2007,7,"2007-07-23","NAPL",1,40,"I",11,50,19,NA
"9103",2007,7,"2007-07-23","NAPL",1,40,"I",16,35,19,NA
"9104",2007,7,"2007-07-23","NAPL",1,40,"I",17,40,19,NA
"9105",2007,7,"2007-07-23","NAPL",1,40,"I",21,60,19,NA
"9106",2007,7,"2007-07-23","NAPL",1,40,"I",23,50,19,NA
"9107",2007,7,"2007-07-23","NAPL",1,40,"I",47,65,19,NA
"9108",2007,7,"2007-07-23","NAPL",1,40,"I",64,100,19,NA
"9113",2007,7,"2007-07-23","NAPL",1,40,"O",12,40,19,NA
"9114",2007,7,"2007-07-23","NAPL",1,40,"O",12,60,19,NA
"9115",2007,7,"2007-07-23","NAPL",1,40,"O",20,35,19,NA
"9116",2007,7,"2007-07-23","NAPL",1,40,"O",27,40,19,NA
"9117",2007,7,"2007-07-23","NAPL",1,40,"O",30,60,19,NA
"9118",2007,7,"2007-07-23","NAPL",1,40,"O",35,60,19,NA
"9119",2007,7,"2007-07-23","NAPL",1,40,"O",59,80,19,NA
"9122",2007,7,"2007-07-23","NAPL",2,20,"I",6,30,19,NA
"9123",2007,7,"2007-07-23","NAPL",2,20,"I",7,25,19,NA
"9124",2007,7,"2007-07-23","NAPL",2,20,"I",12,20,19,NA
"9125",2007,7,"2007-07-23","NAPL",2,20,"I",14,24,19,NA
"9126",2007,7,"2007-07-23","NAPL",2,20,"I",14,40,19,NA
"9127",2007,7,"2007-07-23","NAPL",2,20,"I",27,50,19,NA
"9128",2007,7,"2007-07-23","NAPL",2,20,"I",57,60,19,NA
"9129",2007,7,"2007-07-23","NAPL",2,20,"I",59,70,19,NA
"9131",2007,7,"2007-07-23","NAPL",2,20,"O",5,30,19,NA
"9132",2007,7,"2007-07-23","NAPL",2,20,"O",7,35,19,NA
"9133",2007,7,"2007-07-23","NAPL",2,20,"O",9,40,19,NA
"9134",2007,7,"2007-07-23","NAPL",2,20,"O",18,50,19,NA
"9135",2007,7,"2007-07-23","NAPL",2,20,"O",18,60,19,NA
"9136",2007,7,"2007-07-23","NAPL",2,20,"O",61,60,19,NA
"9138",2007,7,"2007-07-23","NAPL",2,40,"I",10,30,19,NA
"9139",2007,7,"2007-07-23","NAPL",2,40,"I",17,35,19,NA
"9140",2007,7,"2007-07-23","NAPL",2,40,"I",26,70,19,NA
"9141",2007,7,"2007-07-23","NAPL",2,40,"I",31,40,19,NA
"9142",2007,7,"2007-07-23","NAPL",2,40,"I",42,60,19,NA
"9143",2007,7,"2007-07-23","NAPL",2,40,"I",53,60,19,NA
"9144",2007,7,"2007-07-23","NAPL",2,40,"O",9,50,19,NA
"9145",2007,7,"2007-07-23","NAPL",2,40,"O",12,25,19,NA
"9146",2007,7,"2007-07-23","NAPL",2,40,"O",15,40,19,NA
"9147",2007,7,"2007-07-23","NAPL",2,40,"O",22,40,19,NA
"9148",2007,7,"2007-07-23","NAPL",2,40,"O",26,50,19,NA
"9149",2007,7,"2007-07-23","NAPL",2,40,"O",10,30,19,NA
"9150",2007,7,"2007-07-23","NAPL",3,20,"I",4,30,13,NA
"9151",2007,7,"2007-07-23","NAPL",3,20,"O",12,40,13,NA
"9152",2007,7,"2007-07-23","NAPL",3,40,"I",0,0,13,"NO KELP"
"9153",2007,7,"2007-07-23","NAPL",4,20,"I",0,0,36,"NO KELP"
"9154",2007,7,"2007-07-23","NAPL",4,40,"I",0,0,36,"NO KELP"
"9155",2007,7,"2007-07-24","NAPL",5,20,"I",54,90,13,NA
"9156",2007,7,"2007-07-24","NAPL",5,20,"I",63,70,13,NA
"9157",2007,7,"2007-07-24","NAPL",5,20,"O",4,25,13,NA
"9158",2007,7,"2007-07-24","NAPL",5,40,"I",22,40,13,NA
"9159",2007,7,"2007-07-24","NAPL",5,40,"I",71,85,13,NA
"9160",2007,7,"2007-07-24","NAPL",5,40,"O",61,60,13,NA
"9161",2007,7,"2007-07-24","NAPL",6,20,"I",4,20,13,NA
"9162",2007,7,"2007-07-24","NAPL",6,20,"I",9,20,13,NA
"9163",2007,7,"2007-07-24","NAPL",6,20,"I",35,60,13,NA
"9164",2007,7,"2007-07-24","NAPL",6,20,"O",9,70,13,NA
"9165",2007,7,"2007-07-24","NAPL",6,20,"O",19,32,13,NA
"9166",2007,7,"2007-07-24","NAPL",6,20,"O",44,80,13,NA
"9167",2007,7,"2007-07-24","NAPL",6,40,"I",8,35,13,NA
"9168",2007,7,"2007-07-24","NAPL",6,40,"I",16,69,13,NA
"9169",2007,7,"2007-07-24","NAPL",6,40,"O",0,0,13,"NO KELP"
"9170",2007,7,"2007-07-24","NAPL",7,20,"I",11,40,61,NA
"9171",2007,7,"2007-07-24","NAPL",7,20,"I",17,44,61,NA
"9172",2007,7,"2007-07-24","NAPL",7,20,"I",21,46,61,NA
"9173",2007,7,"2007-07-24","NAPL",7,20,"I",40,63,61,NA
"9174",2007,7,"2007-07-24","NAPL",7,20,"O",10,50,61,NA
"9175",2007,7,"2007-07-24","NAPL",7,20,"O",19,40,61,NA
"9176",2007,7,"2007-07-24","NAPL",7,20,"O",21,50,61,NA
"9177",2007,7,"2007-07-24","NAPL",7,20,"O",28,50,61,NA
"9178",2007,7,"2007-07-24","NAPL",7,20,"O",39,69,61,NA
"9179",2007,7,"2007-07-24","NAPL",7,40,"I",7,49,61,NA
"9180",2007,7,"2007-07-24","NAPL",7,40,"O",8,50,61,NA
"9181",2007,7,"2007-07-24","NAPL",7,40,"O",31,67,61,NA
"9182",2007,7,"2007-07-24","NAPL",7,40,"O",44,74,61,NA
"9183",2007,7,"2007-07-24","NAPL",8,20,"I",4,16,61,NA
"9184",2007,7,"2007-07-24","NAPL",8,20,"I",4,20,19,NA
"9185",2007,7,"2007-07-24","NAPL",8,20,"I",5,14,61,NA
"9186",2007,7,"2007-07-24","NAPL",8,20,"I",7,20,19,NA
"9187",2007,7,"2007-07-24","NAPL",8,20,"I",10,28,61,NA
"9188",2007,7,"2007-07-24","NAPL",8,20,"I",11,38,61,NA
"9189",2007,7,"2007-07-24","NAPL",8,20,"I",13,40,19,NA
"9190",2007,7,"2007-07-24","NAPL",8,20,"I",15,25,19,NA
"9191",2007,7,"2007-07-24","NAPL",8,20,"I",17,45,19,NA
"9192",2007,7,"2007-07-24","NAPL",8,20,"I",18,40,19,NA
"9193",2007,7,"2007-07-24","NAPL",8,20,"O",4,18,61,NA
"9194",2007,7,"2007-07-24","NAPL",8,20,"O",6,21,61,NA
"9195",2007,7,"2007-07-24","NAPL",8,20,"O",9,20,61,NA
"9196",2007,7,"2007-07-24","NAPL",8,40,"O",10,48,61,NA
"9197",2007,7,"2007-07-26","SCDI",2,20,"I",0,0,61,"NO KELP"
"9198",2007,7,"2007-07-26","SCDI",2,40,"I",0,0,61,"NO KELP"
"9199",2007,7,"2007-07-26","SCDI",3,20,"I",0,0,62,"NO KELP"
"9200",2007,7,"2007-07-26","SCDI",3,40,"I",0,0,62,"NO KELP"
"9210",2008,7,"2008-07-31","ABUR",1,20,"I",47,55,68,NA
"9211",2008,7,"2008-07-31","ABUR",1,20,"I",64,85,68,NA
"9212",2008,7,"2008-07-31","ABUR",1,20,"O",9,32,68,NA
"9213",2008,7,"2008-07-31","ABUR",1,20,"O",41,82,68,NA
"9214",2008,7,"2008-07-31","ABUR",1,20,"O",74,115,68,NA
"9215",2008,7,"2008-07-31","ABUR",1,20,"O",56,70,68,NA
"9216",2008,7,"2008-07-31","ABUR",1,20,"O",23,60,68,NA
"9217",2008,7,"2008-07-31","ABUR",1,40,"I",31,60,68,NA
"9218",2008,7,"2008-07-31","ABUR",1,40,"I",37,50,68,NA
"9219",2008,7,"2008-07-31","ABUR",1,40,"O",32,58,68,NA
"9220",2008,7,"2008-07-31","ABUR",1,40,"O",62,87,68,NA
"9221",2008,7,"2008-07-31","ABUR",1,40,"O",20,45,68,NA
"9222",2008,7,"2008-07-31","ABUR",2,20,"I",41,45,19,NA
"9230",2008,7,"2008-07-29","AHND",2,20,"I",8,28,70,NA
"9231",2008,7,"2008-07-29","AHND",2,20,"I",9,20,70,NA
"9234",2008,7,"2008-07-29","AHND",2,20,"I",10,32,70,NA
"9238",2008,7,"2008-07-29","AHND",2,20,"O",10,46,70,NA
"9240",2008,7,"2008-07-29","AHND",2,20,"O",10,33,70,NA
"9241",2008,7,"2008-07-29","AHND",2,20,"O",38,53,70,NA
"9244",2008,7,"2008-07-29","AHND",2,40,"I",8,37,70,NA
"9249",2008,7,"2008-07-29","AHND",2,40,"I",10,20,70,NA
"9251",2008,7,"2008-07-29","AHND",2,40,"I",8,32,70,NA
"9253",2008,7,"2008-07-29","AHND",2,40,"I",8,22,70,NA
"9254",2008,7,"2008-07-29","AHND",2,40,"I",8,22,70,NA
"9259",2008,7,"2008-07-29","AHND",2,40,"I",6,23,70,NA
"9261",2008,7,"2008-07-29","AHND",2,40,"O",29,48,70,NA
"9262",2008,7,"2008-07-29","AHND",2,40,"O",6,26,70,NA
"9263",2008,7,"2008-07-29","AHND",2,40,"O",5,25,70,NA
"9264",2008,7,"2008-07-29","AHND",2,40,"O",6,22,70,NA
"9266",2008,7,"2008-07-29","AHND",2,40,"O",17,46,70,NA
"9268",2008,7,"2008-07-29","AHND",2,40,"O",6,22,70,NA
"9269",2008,7,"2008-07-29","AHND",2,40,"O",8,28,70,NA
"9272",2008,7,"2008-07-29","AHND",2,40,"O",29,48,70,NA
"9273",2008,7,"2008-07-23","AQUE",1,20,"I",9,59,68,NA
"9274",2008,7,"2008-07-23","AQUE",1,20,"I",10,66,68,NA
"9275",2008,7,"2008-07-23","AQUE",1,20,"I",57,147,68,NA
"9278",2008,7,"2008-07-23","AQUE",1,20,"I",19,70,68,"2 plants sharing common holdfast"
"9280",2008,7,"2008-07-23","AQUE",1,20,"O",23,81,68,NA
"9281",2008,7,"2008-07-23","AQUE",1,20,"O",29,120,68,NA
"9282",2008,7,"2008-07-23","AQUE",1,20,"O",44,132,68,NA
"9284",2008,7,"2008-07-23","AQUE",1,40,"I",14,65,68,NA
"9285",2008,7,"2008-07-23","AQUE",1,40,"I",12,59,68,NA
"9286",2008,7,"2008-07-23","AQUE",1,40,"I",47,167,68,"2 plants sharing common holdfast"
"9287",2008,7,"2008-07-23","AQUE",1,40,"I",45,116,68,NA
"9290",2008,7,"2008-07-23","AQUE",1,40,"O",6,30,68,NA
"9291",2008,7,"2008-07-23","AQUE",1,40,"O",32,105,68,NA
"9292",2008,7,"2008-07-23","AQUE",1,40,"O",4,27,68,NA
"9296",2008,7,"2008-07-23","AQUE",1,40,"O",14,112,68,NA
"9297",2008,7,"2008-07-23","AQUE",1,40,"O",19,64,68,NA
"9298",2008,7,"2008-07-23","AQUE",1,40,"O",27,104,68,NA
"9299",2008,7,"2008-07-23","AQUE",1,40,"O",11,56,68,NA
"9300",2008,7,"2008-07-23","AQUE",1,40,"O",31,71,68,NA
"9301",2008,7,"2008-07-23","AQUE",1,40,"O",9,54,68,NA
"9302",2008,7,"2008-07-23","AQUE",1,40,"O",49,148,68,NA
"9303",2008,7,"2008-07-23","AQUE",1,40,"O",25,116,68,NA
"9307",2008,7,"2008-07-23","AQUE",2,20,"I",3,25,31,NA
"9308",2008,7,"2008-07-23","AQUE",2,20,"I",9,33,31,NA
"9309",2008,7,"2008-07-23","AQUE",2,20,"I",20,45,31,NA
"9312",2008,7,"2008-07-23","AQUE",2,20,"I",3,21,31,NA
"9313",2008,7,"2008-07-23","AQUE",2,20,"I",20,40,31,NA
"9314",2008,7,"2008-07-23","AQUE",2,20,"I",5,26,31,NA
"9315",2008,7,"2008-07-23","AQUE",2,20,"I",6,24,31,NA
"9317",2008,7,"2008-07-23","AQUE",2,20,"I",4,24,31,NA
"9318",2008,7,"2008-07-23","AQUE",2,20,"I",3,21,31,NA
"9321",2008,7,"2008-07-23","AQUE",2,20,"I",49,110,31,NA
"9330",2008,7,"2008-07-23","AQUE",2,20,"O",6,28,31,NA
"9331",2008,7,"2008-07-23","AQUE",2,20,"O",5,33,31,NA
"9332",2008,7,"2008-07-23","AQUE",2,20,"O",4,30,31,NA
"9333",2008,7,"2008-07-23","AQUE",2,20,"O",13,33,31,NA
"9338",2008,7,"2008-07-23","AQUE",2,20,"O",8,45,31,NA
"9341",2008,7,"2008-07-23","AQUE",2,20,"O",6,26,31,NA
"9343",2008,7,"2008-07-23","AQUE",2,20,"O",4,21,31,NA
"9347",2008,7,"2008-07-23","AQUE",2,20,"O",8,24,31,NA
"9348",2008,7,"2008-07-23","AQUE",2,20,"O",6,22,31,NA
"9350",2008,7,"2008-07-23","AQUE",2,40,"I",3,23,31,NA
"9353",2008,7,"2008-07-23","AQUE",2,40,"I",4,21,31,NA
"9354",2008,7,"2008-07-23","AQUE",2,40,"I",3,23,31,NA
"9355",2008,7,"2008-07-23","AQUE",2,40,"I",4,22,31,NA
"9356",2008,7,"2008-07-23","AQUE",2,40,"I",5,30,31,NA
"9357",2008,7,"2008-07-23","AQUE",2,40,"I",5,26,31,NA
